  13  0     -15.23071  -96.48050  213.76362
      1       0.94623   -0.31509   -0.07324
      2       0.25728    0.87026   -0.42006
      3       0.19610    0.37863    0.90454
  14  0      48.03048 -102.19178  206.11951
      1      -0.80855   -0.54844    0.21322
      2       0.42025   -0.79185   -0.44313
      3       0.41187   -0.26869    0.87073
  15  0     164.21422  -83.34627  146.03015
      1       0.17948   -0.69573    0.69552
      2       0.92024   -0.13120   -0.36871
      3       0.34778    0.70622    0.61669
  16  0     189.76239  -30.32419  135.29976
      1      -0.52962    0.24631    0.81169
      2      -0.55997   -0.82029   -0.11645
      3       0.63713   -0.51620    0.57236
  17  0     145.35929  -38.31411  180.66003
      1       0.70358    0.36373    0.61047
      2      -0.34398    0.92604   -0.15531
      3      -0.62182   -0.10072    0.77666
  18  0     171.69484   77.91128  140.31546
      1      -0.37217    0.56459    0.73670
      2      -0.51944   -0.78448    0.33880
      3       0.76920   -0.25658    0.58523
  19  0     128.78953   74.62357  181.87888
      1       0.81844    0.20399    0.53715
      2      -0.41945    0.85103    0.31592
      3      -0.39269   -0.48387    0.78209
  20  0     164.76725   24.21341  165.83367
      1      -0.17609   -0.69097    0.70111
      2       0.98309   -0.15975    0.08946
      3       0.05019    0.70501    0.70742
  21  0     130.01200  130.42159  146.03015
      1      -0.81973   -0.09021    0.56559
      2       0.45507   -0.70222    0.54754
      3       0.34778    0.70622    0.61669
  22  0      87.47982  171.10407  135.29976
      1       0.36890    0.85625    0.36158
      2      -0.67673   -0.01923    0.73598
      3       0.63713   -0.51620    0.57236
  23  0      81.35738  126.40519  180.66003
      1       0.54456   -0.76832    0.33636
      2       0.56285    0.63209    0.53260
      3      -0.62182   -0.10072    0.77666
  24  0     -21.04141  187.36741  140.31546
      1       0.37901    0.92055   -0.09456
      2      -0.51447    0.29454    0.80533
      3       0.76920   -0.25658    0.58523
  25  0     -31.17308  145.54607  181.87888
      1       0.65184   -0.74634   -0.13446
      2       0.64877    0.45699    0.60849
      3      -0.39269   -0.48387    0.78209
  26  0      27.88756  164.18532  165.83367
      1      -0.98939   -0.06159    0.13157
      2       0.13633   -0.70652    0.69444
      3       0.05019    0.70501    0.70742
  27  0     -83.86238  163.95125  146.03015
      1      -0.68611    0.63997   -0.34596
      2      -0.63899   -0.30279    0.70711
      3       0.34778    0.70622    0.61669
  28  0    -135.69689  136.07232  135.29976
      1       0.75761    0.28288   -0.58822
      2       0.14173    0.80840    0.57131
      3       0.63713   -0.51620    0.57236
  29  0     -95.07767  116.43682  180.66003
      1      -0.36702   -0.83858   -0.40259
      2       0.69184   -0.53539    0.48448
      3      -0.62182   -0.10072    0.77666
  30  0    -184.69915   37.88814  140.31546
      1       0.60641    0.00434   -0.79514
      2       0.20148    0.96651    0.15893
      3       0.76920   -0.25658    0.58523
  31  0    -148.05555   15.32885  181.87888
      1      -0.41559   -0.66526   -0.62026
      2       0.82041   -0.56860    0.06015
      3      -0.39269   -0.48387    0.78209
  32  0    -147.53179   77.25870  165.83367
      1      -0.43539    0.65291   -0.61979
      2      -0.89884   -0.27690    0.33972
      3       0.05019    0.70501    0.70742
  33  0    -181.84180  -29.09414  146.03015
      1       0.39570    0.48574   -0.77941
      2      -0.84999    0.51508   -0.11052
      3       0.34778    0.70622    0.61669
  34  0    -171.34511  -87.00675  135.29976
      1       0.09933   -0.68142   -0.72512
      2       0.76433    0.51885   -0.38288
      3       0.63713   -0.51620    0.57236
  35  0    -140.11861  -54.44328  180.66003
      1      -0.77139    0.25005   -0.58517
      2      -0.13527   -0.96298   -0.23317
      3      -0.62182   -0.10072    0.77666
  36  0     -93.10894 -163.95125  140.31546
      1      -0.00422   -0.91787   -0.39686
      2       0.63899    0.30279   -0.70711
      3       0.76920   -0.25658    0.58523
  37  0     -60.33029 -136.07232  181.87888
      1      -0.90868    0.33519   -0.24888
      2      -0.14173   -0.80840   -0.57131
      3      -0.39269   -0.48387    0.78209
  38  0    -119.06722 -116.43682  165.83367
      1       0.72030    0.46511   -0.51462
      2      -0.69184    0.53539   -0.48448
      3       0.05019    0.70501    0.70742
  39  0     -28.52203 -181.93242  146.03015
      1       0.93066   -0.33977   -0.13574
      2       0.11367    0.62113   -0.77542
      3       0.34778    0.70622    0.61669
  40  0      29.79979 -189.84545  135.29976
      1      -0.69622   -0.70403    0.14007
      2       0.33065   -0.48774   -0.80795
      3       0.63713   -0.51620    0.57236
  41  0       8.47961 -150.08461  180.66003
      1      -0.10973    0.99312    0.04093
      2      -0.77544   -0.05977   -0.62859
      3      -0.62182   -0.10072    0.77666
  42  0     127.15466 -139.21559  140.31546
      1      -0.60902   -0.57161    0.54987
      2       0.19344   -0.77938   -0.59595
      3       0.76920   -0.25658    0.58523
  43  0     110.76938  -99.42617  181.87888
      1      -0.14601    0.87242    0.46644
      2      -0.90801    0.06898   -0.41324
      3      -0.39269   -0.48387    0.78209
  44  0      73.94420 -149.22061  165.83367
      1       0.88057   -0.36546    0.30174
      2       0.47126    0.60779   -0.63915
      3       0.05019    0.70501    0.70742
  45  0     204.05217   83.34627   81.57099
      1       0.39133    0.32053    0.86263
      2      -0.92024    0.13120    0.36871
      3       0.00501   -0.93811    0.34630
  46  0     205.88010   30.32419  109.22075
      1       0.33302   -0.35155    0.87494
      2       0.55997    0.82029    0.11645
      3      -0.75864    0.45116    0.47003
  47  0     226.59390   38.31411   49.21968
      1      -0.24152    0.07258    0.96768
      2       0.34398   -0.92604    0.15531
      3       0.90738    0.37037    0.19869
  48  0     182.36726  139.21559   50.97960
      1       0.41563   -0.48512    0.76935
      2      -0.19344    0.77938    0.59595
      3      -0.88872   -0.39652    0.23009
  49  0     212.21499   99.42617   17.73644
      1      -0.41653   -0.04263    0.90812
      2       0.90801   -0.06898    0.41324
      3       0.04502    0.99671    0.06744
  50  0     181.39500  149.22061   -8.02537
      1       0.43869    0.46714    0.76768
      2      -0.47126   -0.60779    0.63915
      3       0.76516   -0.64216   -0.04648
  51  0     136.60792  168.30973   90.81755
      1      -0.33284   -0.73897    0.58578
      2       0.65654    0.26430    0.70647
      3      -0.67688    0.61973    0.39720
  52  0     139.03959  186.43292   33.85415
      1      -0.39435    0.70383    0.59085
      2       0.14368   -0.58783    0.79613
      3       0.90766    0.39885    0.13069
  53  0      91.63389  203.66389   73.20923
      1       0.92452   -0.05257    0.37750
      2      -0.33599    0.35519    0.87232
      3      -0.17994   -0.93331    0.31072
  54  0     -16.21143  219.82056   81.57099
      1       0.99612   -0.02573   -0.08410
      2       0.08781    0.34538    0.93435
      3       0.00501   -0.93811    0.34630
  55  0      34.78043  205.17430  109.22075
      1      -0.42966   -0.88877    0.15961
      2       0.48976   -0.08086    0.86810
      3      -0.75864    0.45116    0.47003
  56  0      33.58248  227.34331   49.21968
      1      -0.40178    0.90315    0.15132
      2      -0.12340   -0.21713    0.96831
      3       0.90738    0.37037    0.19869
  57  0     -76.04731  216.46155   50.97960
      1       0.31241   -0.89114   -0.32903
      2       0.33552   -0.22054    0.91586
      3      -0.88872   -0.39652    0.23009
  58  0     -28.98187  232.55282   17.73644
      1      -0.99228    0.05243   -0.11239
      2      -0.11556   -0.06186    0.99137
      3       0.04502    0.99671    0.06744
  59  0     -85.86310  218.62860   -8.02537
      1       0.58376    0.72239   -0.37064
      2       0.27159    0.25646    0.92761
      3       0.76516   -0.64216   -0.04648
  60  0    -117.85790  181.93242   90.81755
      1      -0.72727   -0.47972   -0.49088
      2      -0.11367   -0.62113    0.77542
      3      -0.67688    0.61973    0.39720
  61  0    -134.34265  189.84545   33.85415
      1      -0.25851    0.77655   -0.57458
      2      -0.33065    0.48774    0.80795
      3       0.90766    0.39885    0.13069
  62  0    -165.37944  150.08461   73.20923
      1       0.60524   -0.35405   -0.71297
      2       0.77544    0.05977    0.62859
      3      -0.17994   -0.93331    0.31072
  63  0    -214.07139   52.51030   81.57099
      1       0.22431   -0.33643   -0.91460
      2       0.97450    0.08226    0.20874
      3       0.00501   -0.93811    0.34630
  64  0    -184.38461   96.48050  109.22075
      1      -0.59856   -0.19774   -0.77629
      2      -0.25728   -0.87026    0.42006
      3      -0.75864    0.45116    0.47003
  65  0    -205.83878  102.19178   49.21968
      1      -0.00679    0.48559   -0.87416
      2      -0.42025    0.79185    0.44313
      3       0.90738    0.37037    0.19869
  66  0    -229.36708   -5.43499   50.97960
      1      -0.22255   -0.06564   -0.97271
      2       0.40080   -0.91568   -0.02992
      3      -0.88872   -0.39652    0.23009
  67  0    -230.12677   44.29938   17.73644
      1      -0.19673    0.07503   -0.97758
      2      -0.97942    0.03075    0.19946
      3       0.04502    0.99671    0.06744
  68  0    -234.46131  -14.10070   -8.02537
      1      -0.07791   -0.02068   -0.99675
      2       0.63911    0.76629   -0.06585
      3       0.76516   -0.64216   -0.04648
  69  0    -209.44810  -55.86931   90.81755
      1      -0.11663    0.44249   -0.88916
      2      -0.72680   -0.64818   -0.22723
      3      -0.67688    0.61973    0.39720
  70  0    -222.06791  -69.10198   33.85415
      1       0.23459   -0.22390   -0.94596
      2      -0.34803    0.88926   -0.29679
      3       0.90766    0.39885    0.13069
  71  0    -193.84401 -110.90650   73.20923
      1      -0.55046   -0.16625   -0.81814
      2       0.81524   -0.31826   -0.48383
      3      -0.17994   -0.93331    0.31072
  72  0    -116.09196 -187.36741   81.57099
      1      -0.85749   -0.18219   -0.48116
      2       0.51447   -0.29454   -0.80533
      3       0.00501   -0.93811    0.34630
  73  0    -148.73639 -145.54607  109.22075
      1       0.05972    0.76656   -0.63939
      2      -0.64877   -0.45699   -0.60849
      3      -0.75864    0.45116    0.47003
  74  0    -160.79784 -164.18532   49.21968
      1       0.39758   -0.60304   -0.69158
      2      -0.13633    0.70652   -0.69444
      3       0.90738    0.37037    0.19869
  75  0     -65.70934 -219.82056   50.97960
      1      -0.44996    0.85058   -0.27213
      2      -0.08781   -0.34538   -0.93435
      3      -0.88872   -0.39652    0.23009
  76  0    -113.24429 -205.17430   17.73644
      1       0.87069   -0.00605   -0.49179
      2      -0.48976    0.08086   -0.86810
      3       0.04502    0.99671    0.06744
  77  0     -59.04196 -227.34331   -8.02537
      1      -0.63191   -0.73517   -0.24538
      2       0.12340    0.21713   -0.96831
      3       0.76516   -0.64216   -0.04648
  78  0     -11.58815 -216.46155   90.81755
      1       0.65518    0.75319   -0.05865
      2      -0.33552    0.22054   -0.91586
      3      -0.67688    0.61973    0.39720
  79  0      -2.90287 -232.55282   33.85415
      1       0.40349   -0.91493   -0.01006
      2       0.11556    0.06186   -0.99137
      3       0.90766    0.39885    0.13069
  80  0      45.57725 -218.62860   73.20923
      1      -0.94544    0.25130    0.20733
      2      -0.27159   -0.25646   -0.92761
      3      -0.17994   -0.93331    0.31072
  81  0     142.32261 -168.30973   81.57099
      1      -0.75427    0.22383    0.61723
      2      -0.65654   -0.26430   -0.70647
      3       0.00501   -0.93811    0.34630
  82  0      92.46047 -186.43292  109.22075
      1       0.63547    0.67151    0.38112
      2      -0.14368    0.58783   -0.79613
      3      -0.75864    0.45116    0.47003
  83  0     106.46025 -203.66389   49.21968
      1       0.25251   -0.85829    0.44674
      2       0.33599   -0.35519   -0.87232
      3       0.90738    0.37037    0.19869
  84  0     188.75648 -130.42159   50.97960
      1      -0.05554    0.59132    0.80452
      2      -0.45507    0.70222   -0.54754
      3      -0.88872   -0.39652    0.23009
  85  0     160.13795 -171.10407   17.73644
      1       0.73485   -0.07877    0.67364
      2       0.67673    0.01923   -0.73598
      3       0.04502    0.99671    0.06744
  86  0     197.97137 -126.40519   -8.02537
      1      -0.31263   -0.43368    0.84509
      2      -0.56285   -0.63209   -0.53260
      3       0.76516   -0.64216   -0.04648
  87  0     202.28623  -77.91128   90.81755
      1       0.52156    0.02301    0.85291
      2       0.51944    0.78448   -0.33880
      3      -0.67688    0.61973    0.39720
  88  0     220.27384  -74.62357   33.85415
      1       0.01478   -0.34156    0.93974
      2       0.41945   -0.85103   -0.31592
      3       0.90766    0.39885    0.13069
  89  0     222.01230  -24.21341   73.20923
      1      -0.03386    0.32157    0.94628
      2      -0.98309    0.15975   -0.08946
      3      -0.17994   -0.93331    0.31072
  90  0     229.36708   -5.43499  -50.97960
      1       0.22255    0.06564    0.97271
      2       0.40080   -0.91568   -0.02992
      3       0.88872    0.39652   -0.23009
  91  0     230.12677   44.29938  -17.73644
      1       0.19673   -0.07503    0.97758
      2      -0.97942    0.03075    0.19946
      3      -0.04502   -0.99671   -0.06744
  92  0     234.46131  -14.10070    8.02537
      1       0.07791    0.02068    0.99675
      2       0.63911    0.76629   -0.06585
      3      -0.76516    0.64216    0.04648
  93  0     214.07139   52.51030  -81.57099
      1      -0.22431    0.33643    0.91460
      2       0.97450    0.08226    0.20874
      3      -0.00501    0.93811   -0.34630
  94  0     184.38461   96.48050 -109.22075
      1       0.59856    0.19774    0.77629
      2      -0.25728   -0.87026    0.42006
      3       0.75864   -0.45116   -0.47003
  95  0     205.83878  102.19178  -49.21968
      1       0.00679   -0.48559    0.87416
      2      -0.42025    0.79185    0.44313
      3      -0.90738   -0.37037   -0.19869
  96  0     117.85790  181.93242  -90.81755
      1       0.72727    0.47972    0.49088
      2      -0.11367   -0.62113    0.77542
      3       0.67688   -0.61973   -0.39720
  97  0     134.34265  189.84545  -33.85415
      1       0.25851   -0.77655    0.57458
      2      -0.33065    0.48774    0.80795
      3      -0.90766   -0.39885   -0.13069
  98  0     165.37944  150.08461  -73.20923
      1      -0.60524    0.35405    0.71297
      2       0.77544    0.05977    0.62859
      3       0.17994    0.93331   -0.31072
  99  0      76.04731  216.46155  -50.97960
      1      -0.31241    0.89114    0.32903
      2       0.33552   -0.22054    0.91586
      3       0.88872    0.39652   -0.23009
 100  0      28.98187  232.55282  -17.73644
      1       0.99228   -0.05243    0.11239
      2      -0.11556   -0.06186    0.99137
      3      -0.04502   -0.99671   -0.06744
 101  0      85.86310  218.62860    8.02537
      1      -0.58376   -0.72239    0.37064
      2       0.27159    0.25646    0.92761
      3      -0.76516    0.64216    0.04648
 102  0      16.21143  219.82056  -81.57099
      1      -0.99612    0.02573    0.08410
      2       0.08781    0.34538    0.93435
      3      -0.00501    0.93811   -0.34630
 103  0     -34.78043  205.17430 -109.22075
      1       0.42966    0.88877   -0.15961
      2       0.48976   -0.08086    0.86810
      3       0.75864   -0.45116   -0.47003
 104  0     -33.58248  227.34331  -49.21968
      1       0.40178   -0.90315   -0.15132
      2      -0.12340   -0.21713    0.96831
      3      -0.90738   -0.37037   -0.19869
 105  0    -136.60792  168.30973  -90.81755
      1       0.33284    0.73897   -0.58578
      2       0.65654    0.26430    0.70647
      3       0.67688   -0.61973   -0.39720
 106  0    -139.03959  186.43292  -33.85415
      1       0.39435   -0.70383   -0.59085
      2       0.14368   -0.58783    0.79613
      3      -0.90766   -0.39885   -0.13069
 107  0     -91.63389  203.66389  -73.20923
      1      -0.92452    0.05257   -0.37750
      2      -0.33599    0.35519    0.87232
      3       0.17994    0.93331   -0.31072
 108  0    -182.36726  139.21559  -50.97960
      1      -0.41563    0.48512   -0.76935
      2      -0.19344    0.77938    0.59595
      3       0.88872    0.39652   -0.23009
 109  0    -212.21499   99.42617  -17.73644
      1       0.41653    0.04263   -0.90812
      2       0.90801   -0.06898    0.41324
      3      -0.04502   -0.99671   -0.06744
 110  0    -181.39500  149.22061    8.02537
      1      -0.43869   -0.46714   -0.76768
      2      -0.47126   -0.60779    0.63915
      3      -0.76516    0.64216    0.04648
 111  0    -204.05217   83.34627  -81.57099
      1      -0.39133   -0.32053   -0.86263
      2      -0.92024    0.13120    0.36871
      3      -0.00501    0.93811   -0.34630
 112  0    -205.88010   30.32419 -109.22075
      1      -0.33302    0.35155   -0.87494
      2       0.55997    0.82029    0.11645
      3       0.75864   -0.45116   -0.47003
 113  0    -226.59390   38.31411  -49.21968
      1       0.24152   -0.07258   -0.96768
      2       0.34398   -0.92604    0.15531
      3      -0.90738   -0.37037   -0.19869
 114  0    -202.28623  -77.91128  -90.81755
      1      -0.52156   -0.02301   -0.85291
      2       0.51944    0.78448   -0.33880
      3       0.67688   -0.61973   -0.39720
 115  0    -220.27384  -74.62357  -33.85415
      1      -0.01478    0.34156   -0.93974
      2       0.41945   -0.85103   -0.31592
      3      -0.90766   -0.39885   -0.13069
 116  0    -222.01230  -24.21341  -73.20923
      1       0.03386   -0.32157   -0.94628
      2      -0.98309    0.15975   -0.08946
      3       0.17994    0.93331   -0.31072
 117  0    -188.75648 -130.42159  -50.97960
      1       0.05554   -0.59132   -0.80452
      2      -0.45507    0.70222   -0.54754
      3       0.88872    0.39652   -0.23009
 118  0    -160.13795 -171.10407  -17.73644
      1      -0.73485    0.07877   -0.67364
      2       0.67673    0.01923   -0.73598
      3      -0.04502   -0.99671   -0.06744
 119  0    -197.97137 -126.40519    8.02537
      1       0.31263    0.43368   -0.84509
      2      -0.56285   -0.63209   -0.53260
      3      -0.76516    0.64216    0.04648
 120  0    -142.32261 -168.30973  -81.57099
      1       0.75427   -0.22383   -0.61723
      2      -0.65654   -0.26430   -0.70647
      3      -0.00501    0.93811   -0.34630
 121  0     -92.46047 -186.43292 -109.22075
      1      -0.63547   -0.67151   -0.38112
      2      -0.14368    0.58783   -0.79613
      3       0.75864   -0.45116   -0.47003
 122  0    -106.46025 -203.66389  -49.21968
      1      -0.25251    0.85829   -0.44674
      2       0.33599   -0.35519   -0.87232
      3      -0.90738   -0.37037   -0.19869
 123  0      11.58815 -216.46155  -90.81755
      1      -0.65518   -0.75319    0.05865
      2      -0.33552    0.22054   -0.91586
      3       0.67688   -0.61973   -0.39720
 124  0       2.90287 -232.55282  -33.85415
      1      -0.40349    0.91493    0.01006
      2       0.11556    0.06186   -0.99137
      3      -0.90766   -0.39885   -0.13069
 125  0     -45.57725 -218.62860  -73.20923
      1       0.94544   -0.25130   -0.20733
      2      -0.27159   -0.25646   -0.92761
      3       0.17994    0.93331   -0.31072
 126  0      65.70934 -219.82056  -50.97960
      1       0.44996   -0.85058    0.27213
      2      -0.08781   -0.34538   -0.93435
      3       0.88872    0.39652   -0.23009
 127  0     113.24429 -205.17430  -17.73644
      1      -0.87069    0.00605    0.49179
      2      -0.48976    0.08086   -0.86810
      3      -0.04502   -0.99671   -0.06744
 128  0      59.04196 -227.34331    8.02537
      1       0.63191    0.73517    0.24538
      2       0.12340    0.21713   -0.96831
      3      -0.76516    0.64216    0.04648
 129  0     116.09196 -187.36741  -81.57099
      1       0.85749    0.18219    0.48116
      2       0.51447   -0.29454   -0.80533
      3      -0.00501    0.93811   -0.34630
 130  0     148.73639 -145.54607 -109.22075
      1      -0.05972   -0.76656    0.63939
      2      -0.64877   -0.45699   -0.60849
      3       0.75864   -0.45116   -0.47003
 131  0     160.79784 -164.18532  -49.21968
      1      -0.39758    0.60304    0.69158
      2      -0.13633    0.70652   -0.69444
      3      -0.90738   -0.37037   -0.19869
 132  0     209.44810  -55.86931  -90.81755
      1       0.11663   -0.44249    0.88916
      2      -0.72680   -0.64818   -0.22723
      3       0.67688   -0.61973   -0.39720
 133  0     222.06791  -69.10198  -33.85415
      1      -0.23459    0.22390    0.94596
      2      -0.34803    0.88926   -0.29679
      3      -0.90766   -0.39885   -0.13069
 134  0     193.84401 -110.90650  -73.20923
      1       0.55046    0.16625    0.81814
      2       0.81524   -0.31826   -0.48383
      3       0.17994    0.93331   -0.31072
 135  0     184.69915   37.88814 -140.31546
      1      -0.60641   -0.00434    0.79514
      2       0.20148    0.96651    0.15893
      3      -0.76920    0.25658   -0.58523
 136  0     148.05555   15.32885 -181.87888
      1       0.41559    0.66526    0.62026
      2       0.82041   -0.56860    0.06015
      3       0.39269    0.48387   -0.78209
 137  0     147.53179   77.25870 -165.83367
      1       0.43539   -0.65291    0.61979
      2      -0.89884   -0.27690    0.33972
      3      -0.05019   -0.70501   -0.70742
 138  0      83.86238  163.95125 -146.03015
      1       0.68611   -0.63997    0.34596
      2      -0.63899   -0.30279    0.70711
      3      -0.34778   -0.70622   -0.61669
 139  0     135.69689  136.07232 -135.29976
      1      -0.75761   -0.28288    0.58822
      2       0.14173    0.80840    0.57131
      3      -0.63713    0.51620   -0.57236
 140  0      95.07767  116.43682 -180.66003
      1       0.36702    0.83858    0.40259
      2       0.69184   -0.53539    0.48448
      3       0.62182    0.10072   -0.77666
 141  0      21.04141  187.36741 -140.31546
      1      -0.37901   -0.92055    0.09456
      2      -0.51447    0.29454    0.80533
      3      -0.76920    0.25658   -0.58523
 142  0      31.17308  145.54607 -181.87888
      1      -0.65184    0.74634    0.13446
      2       0.64877    0.45699    0.60849
      3       0.39269    0.48387   -0.78209
 143  0     -27.88756  164.18532 -165.83367
      1       0.98939    0.06159   -0.13157
      2       0.13633   -0.70652    0.69444
      3      -0.05019   -0.70501   -0.70742
 144  0    -130.01200  130.42159 -146.03015
      1       0.81973    0.09021   -0.56559
      2       0.45507   -0.70222    0.54754
      3      -0.34778   -0.70622   -0.61669
 145  0     -87.47982  171.10407 -135.29976
      1      -0.36890   -0.85625   -0.36158
      2      -0.67673   -0.01923    0.73598
      3      -0.63713    0.51620   -0.57236
 146  0     -81.35738  126.40519 -180.66003
      1      -0.54456    0.76832   -0.33636
      2       0.56285    0.63209    0.53260
      3       0.62182    0.10072   -0.77666
 147  0    -171.69484   77.91128 -140.31546
      1       0.37217   -0.56459   -0.73670
      2      -0.51944   -0.78448    0.33880
      3      -0.76920    0.25658   -0.58523
 148  0    -128.78953   74.62357 -181.87888
      1      -0.81844   -0.20399   -0.53715
      2      -0.41945    0.85103    0.31592
      3       0.39269    0.48387   -0.78209
 149  0    -164.76725   24.21341 -165.83367
      1       0.17609    0.69097   -0.70111
      2       0.98309   -0.15975    0.08946
      3      -0.05019   -0.70501   -0.70742
 150  0    -164.21422  -83.34627 -146.03015
      1      -0.17948    0.69573   -0.69552
      2       0.92024   -0.13120   -0.36871
      3      -0.34778   -0.70622   -0.61669
 151  0    -189.76239  -30.32419 -135.29976
      1       0.52962   -0.24631   -0.81169
      2      -0.55997   -0.82029   -0.11645
      3      -0.63713    0.51620   -0.57236
 152  0    -145.35929  -38.31411 -180.66003
      1      -0.70358   -0.36373   -0.61047
      2      -0.34398    0.92604   -0.15531
      3       0.62182    0.10072   -0.77666
 153  0    -127.15466 -139.21559 -140.31546
      1       0.60902    0.57161   -0.54987
      2       0.19344   -0.77938   -0.59595
      3      -0.76920    0.25658   -0.58523
 154  0    -110.76938  -99.42617 -181.87888
      1       0.14601   -0.87242   -0.46644
      2      -0.90801    0.06898   -0.41324
      3       0.39269    0.48387   -0.78209
 155  0     -73.94420 -149.22061 -165.83367
      1      -0.88057    0.36546   -0.30174
      2       0.47126    0.60779   -0.63915
      3      -0.05019   -0.70501   -0.70742
 156  0      28.52203 -181.93242 -146.03015
      1      -0.93066    0.33977    0.13574
      2       0.11367    0.62113   -0.77542
      3      -0.34778   -0.70622   -0.61669
 157  0     -29.79979 -189.84545 -135.29976
      1       0.69622    0.70403   -0.14007
      2       0.33065   -0.48774   -0.80795
      3      -0.63713    0.51620   -0.57236
 158  0      -8.47961 -150.08461 -180.66003
      1       0.10973   -0.99312   -0.04093
      2      -0.77544   -0.05977   -0.62859
      3       0.62182    0.10072   -0.77666
 159  0      93.10894 -163.95125 -140.31546
      1       0.00422    0.91787    0.39686
      2       0.63899    0.30279   -0.70711
      3      -0.76920    0.25658   -0.58523
 160  0      60.33029 -136.07232 -181.87888
      1       0.90868   -0.33519    0.24888
      2      -0.14173   -0.80840   -0.57131
      3       0.39269    0.48387   -0.78209
 161  0     119.06722 -116.43682 -165.83367
      1      -0.72030   -0.46511    0.51462
      2      -0.69184    0.53539   -0.48448
      3      -0.05019   -0.70501   -0.70742
 162  0     181.84180  -29.09414 -146.03015
      1      -0.39570   -0.48574    0.77941
      2      -0.84999    0.51508   -0.11052
      3      -0.34778   -0.70622   -0.61669
 163  0     171.34511  -87.00675 -135.29976
      1      -0.09933    0.68142    0.72512
      2       0.76433    0.51885   -0.38288
      3      -0.63713    0.51620   -0.57236
 164  0     140.11861  -54.44328 -180.66003
      1       0.77139   -0.25005    0.58517
      2      -0.13527   -0.96298   -0.23317
      3       0.62182    0.10072   -0.77666
 165  0      49.29121   29.09414 -227.95092
      1       0.48802    0.84889    0.20302
      2       0.84999   -0.51508    0.11052
      3       0.19839    0.11862   -0.97292
 166  0      44.38792   87.00675 -213.76362
      1       0.61429   -0.76644    0.18765
      2      -0.76433   -0.51885    0.38288
      3      -0.19610   -0.37863   -0.90454
 167  0      98.92430   54.44328 -206.11951
      1      -0.90115    0.02174    0.43297
      2       0.13527    0.96298    0.23317
      3      -0.41187    0.26869   -0.87073
 168  0     -12.43835   55.86931 -227.95092
      1      -0.65758    0.75219   -0.04238
      2       0.72680    0.64818    0.22723
      3       0.19839    0.11862   -0.97292
 169  0     -69.03172   69.10198 -213.76362
      1       0.91674    0.25661   -0.30616
      2       0.34803   -0.88926    0.29679
      3      -0.19610   -0.37863   -0.90454
 170  0     -21.20935  110.90650 -206.11951
      1      -0.40712   -0.90913   -0.08797
      2      -0.81524    0.31826    0.48383
      3      -0.41187    0.26869   -0.87073
 171  0     -56.97854    5.43499 -227.95092
      1      -0.89443   -0.38401   -0.22921
      2      -0.40080    0.91568    0.02992
      3       0.19839    0.11862   -0.97292
 172  0     -87.05186  -44.29938 -213.76362
      1      -0.04771    0.92504   -0.37687
      2       0.97942   -0.03075   -0.19946
      3      -0.19610   -0.37863   -0.90454
 173  0    -112.03240   14.10070 -206.11951
      1       0.64954   -0.58362   -0.48734
      2      -0.63911   -0.76629    0.06585
      3      -0.41187    0.26869   -0.87073
 174  0     -22.77632  -52.51030 -227.95092
      1       0.10479   -0.98953   -0.09928
      2      -0.97450   -0.08226   -0.20874
      3       0.19839    0.11862   -0.97292
